Sexo;Sección;Edad (grupos quinquenales);Total
Mujeres;4613503001;20-24;57
Mujeres;4613503001;25-29;47
Mujeres;4613503001;30-34;34
Mujeres;4613503001;35-39;72
Mujeres;4613503001;40-44;92
Mujeres;4613503001;45-49;97
Mujeres;4613503001;50-54;85
Mujeres;4613503001;55-59;83
Mujeres;4613503001;60-64;82
Mujeres;4613503001;65-69;81
Mujeres;4613503001;70-74;70
Mujeres;4613503001;75-79;41
Mujeres;4613503001;80-84;34
Mujeres;4613503001;85-89;22
Mujeres;4613503001;90-94;17
Mujeres;4613503001;95-99;4
Mujeres;4613503001;100 y más;0
Mujeres;4613503002;Total;534
Mujeres;4613503002;0-4;17
Mujeres;4613503002;5-9;26
Mujeres;4613503002;10-14;36
Mujeres;4613503002;15-19;28
Mujeres;4613503002;20-24;21
Mujeres;4613503002;25-29;17
Mujeres;4613503002;30-34;25
Mujeres;4613503002;35-39;29
Mujeres;4613503002;40-44;44
Mujeres;4613503002;45-49;34
Mujeres;4613503002;50-54;40
Mujeres;4613503002;55-59;22
Mujeres;4613503002;60-64;34
Mujeres;4613503002;65-69;73
Mujeres;4613503002;70-74;55
Mujeres;4613503002;75-79;20
Mujeres;4613503002;80-84;10
Mujeres;4613503002;85-89;2
Mujeres;4613503002;90-94;1
Mujeres;4613503002;95-99;0
Mujeres;4613503002;100 y más;0
Mujeres;4613504001;Total;1.242
Mujeres;4613504001;0-4;27
Mujeres;4613504001;5-9;65
Mujeres;4613504001;10-14;103
Mujeres;4613504001;15-19;93
Mujeres;4613504001;20-24;78
Mujeres;4613504001;25-29;54
Mujeres;4613504001;30-34;56
Mujeres;4613504001;35-39;44
Mujeres;4613504001;40-44;79
Mujeres;4613504001;45-49;95
Mujeres;4613504001;50-54;97
Mujeres;4613504001;55-59;106
Mujeres;4613504001;60-64;84
Mujeres;4613504001;65-69;75
Mujeres;4613504001;70-74;45
Mujeres;4613504001;75-79;35
Mujeres;4613504001;80-84;27
Mujeres;4613504001;85-89;40
Mujeres;4613504001;90-94;27
Mujeres;4613504001;95-99;11
Mujeres;4613504001;100 y más;1
Mujeres;4613504002;Total;909
Mujeres;4613504002;0-4;38
Mujeres;4613504002;5-9;45
Mujeres;4613504002;10-14;55
Mujeres;4613504002;15-19;90
Mujeres;4613504002;20-24;67
Mujeres;4613504002;25-29;61
Mujeres;4613504002;30-34;29
Mujeres;4613504002;35-39;55
Mujeres;4613504002;40-44;64
Mujeres;4613504002;45-49;78
Mujeres;4613504002;50-54;88
Mujeres;4613504002;55-59;69
Mujeres;4613504002;60-64;62
Mujeres;4613504002;65-69;39
Mujeres;4613504002;70-74;31
Mujeres;4613504002;75-79;16
Mujeres;4613504002;80-84;12
Mujeres;4613504002;85-89;3
Mujeres;4613504002;90-94;5
Mujeres;4613504002;95-99;2
Mujeres;4613504002;100 y más;0
Mujeres;4613601001;Total;707
Mujeres;4613601001;0-4;33
Mujeres;4613601001;5-9;22
Mujeres;4613601001;10-14;34
Mujeres;4613601001;15-19;33
Mujeres;4613601001;20-24;28
Mujeres;4613601001;25-29;29
Mujeres;4613601001;30-34;33
Mujeres;4613601001;35-39;35
Mujeres;4613601001;40-44;50
Mujeres;4613601001;45-49;55
Mujeres;4613601001;50-54;66
Mujeres;4613601001;55-59;47
Mujeres;4613601001;60-64;44
Mujeres;4613601001;65-69;43
Mujeres;4613601001;70-74;42
Mujeres;4613601001;75-79;47
Mujeres;4613601001;80-84;27
Mujeres;4613601001;85-89;25
Mujeres;4613601001;90-94;10
Mujeres;4613601001;95-99;3
Mujeres;4613601001;100 y más;1
Mujeres;4613601002;Total;1.200
Mujeres;4613601002;0-4;40
Mujeres;4613601002;5-9;72
Mujeres;4613601002;10-14;79
Mujeres;4613601002;15-19;69
Mujeres;4613601002;20-24;56
Mujeres;4613601002;25-29;56
Mujeres;4613601002;30-34;51
Mujeres;4613601002;35-39;95
Mujeres;4613601002;40-44;131
Mujeres;4613601002;45-49;138
Mujeres;4613601002;50-54;108
Mujeres;4613601002;55-59;76
Mujeres;4613601002;60-64;66
Mujeres;4613601002;65-69;46
Mujeres;4613601002;70-74;46
Mujeres;4613601002;75-79;32
Mujeres;4613601002;80-84;19
Mujeres;4613601002;85-89;9
Mujeres;4613601002;90-94;9
Mujeres;4613601002;95-99;2
Mujeres;4613601002;100 y más;0
Mujeres;4613701001;Total;135
Mujeres;4613701001;0-4;1
Mujeres;4613701001;5-9;8
Mujeres;4613701001;10-14;4
Mujeres;4613701001;15-19;4
Mujeres;4613701001;20-24;11
Mujeres;4613701001;25-29;6
Mujeres;4613701001;30-34;6
Mujeres;4613701001;35-39;5
Mujeres;4613701001;40-44;10
Mujeres;4613701001;45-49;11
Mujeres;4613701001;50-54;14
Mujeres;4613701001;55-59;10
Mujeres;4613701001;60-64;7
Mujeres;4613701001;65-69;8
Mujeres;4613701001;70-74;6
Mujeres;4613701001;75-79;8
Mujeres;4613701001;80-84;9
Mujeres;4613701001;85-89;5
Mujeres;4613701001;90-94;1
Mujeres;4613701001;95-99;1
Mujeres;4613701001;100 y más;0
Mujeres;4613801001;Total;238
Mujeres;4613801001;0-4;20
Mujeres;4613801001;5-9;12
Mujeres;4613801001;10-14;12
Mujeres;4613801001;15-19;13
Mujeres;4613801001;20-24;8
Mujeres;4613801001;25-29;8
Mujeres;4613801001;30-34;11
Mujeres;4613801001;35-39;14
Mujeres;4613801001;40-44;30
Mujeres;4613801001;45-49;16
Mujeres;4613801001;50-54;15
Mujeres;4613801001;55-59;13
Mujeres;4613801001;60-64;13
Mujeres;4613801001;65-69;10
Mujeres;4613801001;70-74;17
Mujeres;4613801001;75-79;13
Mujeres;4613801001;80-84;7
Mujeres;4613801001;85-89;4
Mujeres;4613801001;90-94;2
Mujeres;4613801001;95-99;0
Mujeres;4613801001;100 y más;0
Mujeres;4613901001;Total;455
Mujeres;4613901001;0-4;17
Mujeres;4613901001;5-9;17
Mujeres;4613901001;10-14;17
Mujeres;4613901001;15-19;21
Mujeres;4613901001;20-24;26
Mujeres;4613901001;25-29;25
Mujeres;4613901001;30-34;29
Mujeres;4613901001;35-39;24
Mujeres;4613901001;40-44;25
Mujeres;4613901001;45-49;27
Mujeres;4613901001;50-54;36
Mujeres;4613901001;55-59;27
Mujeres;4613901001;60-64;28
Mujeres;4613901001;65-69;32
Mujeres;4613901001;70-74;22
Mujeres;4613901001;75-79;33
Mujeres;4613901001;80-84;20
Mujeres;4613901001;85-89;19
Mujeres;4613901001;90-94;7
Mujeres;4613901001;95-99;3
Mujeres;4613901001;100 y más;0
Mujeres;4613901002;Total;1.036
Mujeres;4613901002;0-4;24
Mujeres;4613901002;5-9;58
Mujeres;4613901002;10-14;63
Mujeres;4613901002;15-19;65
Mujeres;4613901002;20-24;50
Mujeres;4613901002;25-29;52
Mujeres;4613901002;30-34;48
Mujeres;4613901002;35-39;62
Mujeres;4613901002;40-44;80
Mujeres;4613901002;45-49;89
Mujeres;4613901002;50-54;69
Mujeres;4613901002;55-59;56
Mujeres;4613901002;60-64;73
Mujeres;4613901002;65-69;67
Mujeres;4613901002;70-74;62
Mujeres;4613901002;75-79;46
Mujeres;4613901002;80-84;29
Mujeres;4613901002;85-89;26
Mujeres;4613901002;90-94;16
Mujeres;4613901002;95-99;1
Mujeres;4613901002;100 y más;0
Mujeres;4613901003;Total;919
Mujeres;4613901003;0-4;30
Mujeres;4613901003;5-9;41
Mujeres;4613901003;10-14;66
Mujeres;4613901003;15-19;50
Mujeres;4613901003;20-24;49
Mujeres;4613901003;25-29;42
Mujeres;4613901003;30-34;50
Mujeres;4613901003;35-39;59
Mujeres;4613901003;40-44;76
Mujeres;4613901003;45-49;84
Mujeres;4613901003;50-54;70
Mujeres;4613901003;55-59;64
Mujeres;4613901003;60-64;58
Mujeres;4613901003;65-69;43
Mujeres;4613901003;70-74;50
Mujeres;4613901003;75-79;31
Mujeres;4613901003;80-84;26
Mujeres;4613901003;85-89;19
Mujeres;4613901003;90-94;10
Mujeres;4613901003;95-99;1
Mujeres;4613901003;100 y más;0
Mujeres;4613901004;Total;636
Mujeres;4613901004;0-4;28
Mujeres;4613901004;5-9;28
Mujeres;4613901004;10-14;29
Mujeres;4613901004;15-19;31
Mujeres;4613901004;20-24;31
Mujeres;4613901004;25-29;19
Mujeres;4613901004;30-34;27
Mujeres;4613901004;35-39;28
Mujeres;4613901004;40-44;48
Mujeres;4613901004;45-49;42
Mujeres;4613901004;50-54;52
Mujeres;4613901004;55-59;44
Mujeres;4613901004;60-64;36
Mujeres;4613901004;65-69;34
Mujeres;4613901004;70-74;31
Mujeres;4613901004;75-79;37
Mujeres;4613901004;80-84;28
Mujeres;4613901004;85-89;34
Mujeres;4613901004;90-94;21
Mujeres;4613901004;95-99;8
Mujeres;4613901004;100 y más;0
Mujeres;4614001001;Total;275
Mujeres;4614001001;0-4;10
Mujeres;4614001001;5-9;13
Mujeres;4614001001;10-14;19
Mujeres;4614001001;15-19;16
Mujeres;4614001001;20-24;16
Mujeres;4614001001;25-29;8
Mujeres;4614001001;30-34;14
Mujeres;4614001001;35-39;19
Mujeres;4614001001;40-44;26
Mujeres;4614001001;45-49;32
Mujeres;4614001001;50-54;20
Mujeres;4614001001;55-59;29
Mujeres;4614001001;60-64;23
Mujeres;4614001001;65-69;4
Mujeres;4614001001;70-74;8
Mujeres;4614001001;75-79;9
Mujeres;4614001001;80-84;3
Mujeres;4614001001;85-89;4
Mujeres;4614001001;90-94;0
Mujeres;4614001001;95-99;1
Mujeres;4614001001;100 y más;1
Mujeres;4614101001;Total;240
Mujeres;4614101001;0-4;6
Mujeres;4614101001;5-9;7
Mujeres;4614101001;10-14;10
Mujeres;4614101001;15-19;7
Mujeres;4614101001;20-24;20
Mujeres;4614101001;25-29;8
Mujeres;4614101001;30-34;13
Mujeres;4614101001;35-39;12
Mujeres;4614101001;40-44;9
Mujeres;4614101001;45-49;11
Mujeres;4614101001;50-54;22
Mujeres;4614101001;55-59;27
Mujeres;4614101001;60-64;17
Mujeres;4614101001;65-69;11
Mujeres;4614101001;70-74;12
Mujeres;4614101001;75-79;12
Mujeres;4614101001;80-84;13
Mujeres;4614101001;85-89;15
Mujeres;4614101001;90-94;6
Mujeres;4614101001;95-99;2
Mujeres;4614101001;100 y más;0
Mujeres;4614201001;Total;372
Mujeres;4614201001;0-4;4
Mujeres;4614201001;5-9;2
Mujeres;4614201001;10-14;8
Mujeres;4614201001;15-19;8
Mujeres;4614201001;20-24;17
Mujeres;4614201001;25-29;23
Mujeres;4614201001;30-34;17
Mujeres;4614201001;35-39;12
Mujeres;4614201001;40-44;20
Mujeres;4614201001;45-49;19
Mujeres;4614201001;50-54;23
Mujeres;4614201001;55-59;33
Mujeres;4614201001;60-64;33
Mujeres;4614201001;65-69;31
Mujeres;4614201001;70-74;26
Mujeres;4614201001;75-79;22
Mujeres;4614201001;80-84;29
Mujeres;4614201001;85-89;27
Mujeres;4614201001;90-94;17
Mujeres;4614201001;95-99;1
Mujeres;4614201001;100 y más;0
Mujeres;4614301001;Total;968
Mujeres;4614301001;0-4;24
Mujeres;4614301001;5-9;39
Mujeres;4614301001;10-14;43
Mujeres;4614301001;15-19;76
Mujeres;4614301001;20-24;46
Mujeres;4614301001;25-29;32
Mujeres;4614301001;30-34;39
Mujeres;4614301001;35-39;52
Mujeres;4614301001;40-44;64
Mujeres;4614301001;45-49;78
Mujeres;4614301001;50-54;84
Mujeres;4614301001;55-59;68
Mujeres;4614301001;60-64;52
Mujeres;4614301001;65-69;55
Mujeres;4614301001;70-74;51
Mujeres;4614301001;75-79;64
Mujeres;4614301001;80-84;54
Mujeres;4614301001;85-89;31
Mujeres;4614301001;90-94;11
Mujeres;4614301001;95-99;5
Mujeres;4614301001;100 y más;0
Mujeres;4614301002;Total;1.268
Mujeres;4614301002;0-4;56
Mujeres;4614301002;5-9;58
Mujeres;4614301002;10-14;46
Mujeres;4614301002;15-19;61
Mujeres;4614301002;20-24;87
Mujeres;4614301002;25-29;81
Mujeres;4614301002;30-34;85
Mujeres;4614301002;35-39;87
Mujeres;4614301002;40-44;106
Mujeres;4614301002;45-49;88
Mujeres;4614301002;50-54;121
Mujeres;4614301002;55-59;105
Mujeres;4614301002;60-64;86
Mujeres;4614301002;65-69;63
Mujeres;4614301002;70-74;50
Mujeres;4614301002;75-79;48
Mujeres;4614301002;80-84;16
Mujeres;4614301002;85-89;14
Mujeres;4614301002;90-94;6
Mujeres;4614301002;95-99;4
Mujeres;4614301002;100 y más;0
Mujeres;4614301003;Total;680
Mujeres;4614301003;0-4;31
Mujeres;4614301003;5-9;25
Mujeres;4614301003;10-14;39
Mujeres;4614301003;15-19;20
Mujeres;4614301003;20-24;33
Mujeres;4614301003;25-29;42
Mujeres;4614301003;30-34;36
Mujeres;4614301003;35-39;39
Mujeres;4614301003;40-44;62
Mujeres;4614301003;45-49;41
Mujeres;4614301003;50-54;50
Mujeres;4614301003;55-59;54
Mujeres;4614301003;60-64;55
Mujeres;4614301003;65-69;27
Mujeres;4614301003;70-74;31
Mujeres;4614301003;75-79;33
Mujeres;4614301003;80-84;24
Mujeres;4614301003;85-89;25
Mujeres;4614301003;90-94;10
Mujeres;4614301003;95-99;3
Mujeres;4614301003;100 y más;0
Mujeres;4614401001;Total;367
Mujeres;4614401001;0-4;11
Mujeres;4614401001;5-9;9
Mujeres;4614401001;10-14;15
Mujeres;4614401001;15-19;16
Mujeres;4614401001;20-24;19
Mujeres;4614401001;25-29;11
Mujeres;4614401001;30-34;21
Mujeres;4614401001;35-39;11
Mujeres;4614401001;40-44;18
Mujeres;4614401001;45-49;22
Mujeres;4614401001;50-54;23
Mujeres;4614401001;55-59;30
Mujeres;4614401001;60-64;35
Mujeres;4614401001;65-69;31
Mujeres;4614401001;70-74;20
Mujeres;4614401001;75-79;32
Mujeres;4614401001;80-84;19
Mujeres;4614401001;85-89;13
Mujeres;4614401001;90-94;6
Mujeres;4614401001;95-99;5
Mujeres;4614401001;100 y más;0
Mujeres;4614501002;Total;743
Mujeres;4614501002;0-4;35
Mujeres;4614501002;5-9;23
Mujeres;4614501002;10-14;33
Mujeres;4614501002;15-19;41
Mujeres;4614501002;20-24;44
Mujeres;4614501002;25-29;28
Mujeres;4614501002;30-34;45
Mujeres;4614501002;35-39;47
Mujeres;4614501002;40-44;59
Mujeres;4614501002;45-49;62
Mujeres;4614501002;50-54;60
Mujeres;4614501002;55-59;59
Mujeres;4614501002;60-64;55
Mujeres;4614501002;65-69;46
Mujeres;4614501002;70-74;40
Mujeres;4614501002;75-79;18
Mujeres;4614501002;80-84;24
Mujeres;4614501002;85-89;18
Mujeres;4614501002;90-94;5
Mujeres;4614501002;95-99;1
Mujeres;4614501002;100 y más;0
Mujeres;4614501003;Total;475
Mujeres;4614501003;0-4;8
Mujeres;4614501003;5-9;19
Mujeres;4614501003;10-14;22
Mujeres;4614501003;15-19;17
Mujeres;4614501003;20-24;20
Mujeres;4614501003;25-29;28
Mujeres;4614501003;30-34;24
Mujeres;4614501003;35-39;19
Mujeres;4614501003;40-44;34
Mujeres;4614501003;45-49;39
Mujeres;4614501003;50-54;35
Mujeres;4614501003;55-59;36
Mujeres;4614501003;60-64;28
Mujeres;4614501003;65-69;38
Mujeres;4614501003;70-74;22
Mujeres;4614501003;75-79;26
Mujeres;4614501003;80-84;30
Mujeres;4614501003;85-89;20
Mujeres;4614501003;90-94;5
Mujeres;4614501003;95-99;5
Mujeres;4614501003;100 y más;0
Mujeres;4614502001;Total;376
Mujeres;4614502001;0-4;10
Mujeres;4614502001;5-9;12
Mujeres;4614502001;10-14;13
Mujeres;4614502001;15-19;14
Mujeres;4614502001;20-24;23
Mujeres;4614502001;25-29;26
Mujeres;4614502001;30-34;18
Mujeres;4614502001;35-39;18
Mujeres;4614502001;40-44;28
Mujeres;4614502001;45-49;25
Mujeres;4614502001;50-54;28
Mujeres;4614502001;55-59;37
Mujeres;4614502001;60-64;20
Mujeres;4614502001;65-69;30
Mujeres;4614502001;70-74;23
Mujeres;4614502001;75-79;20
Mujeres;4614502001;80-84;13
Mujeres;4614502001;85-89;11
Mujeres;4614502001;90-94;6
Mujeres;4614502001;95-99;1
Mujeres;4614502001;100 y más;0
Mujeres;4614502002;Total;360
Mujeres;4614502002;0-4;8
Mujeres;4614502002;5-9;12
Mujeres;4614502002;10-14;16
Mujeres;4614502002;15-19;23
Mujeres;4614502002;20-24;16
Mujeres;4614502002;25-29;19
Mujeres;4614502002;30-34;24
Mujeres;4614502002;35-39;14
Mujeres;4614502002;40-44;29
Mujeres;4614502002;45-49;32
Mujeres;4614502002;50-54;29
Mujeres;4614502002;55-59;35
Mujeres;4614502002;60-64;25
Mujeres;4614502002;65-69;19
Mujeres;4614502002;70-74;19
Mujeres;4614502002;75-79;16
Mujeres;4614502002;80-84;8
Mujeres;4614502002;85-89;13
Mujeres;4614502002;90-94;2
Mujeres;4614502002;95-99;1
Mujeres;4614502002;100 y más;0
Mujeres;4614502003;Total;390
Mujeres;4614502003;0-4;10
Mujeres;4614502003;5-9;10
Mujeres;4614502003;10-14;19
Mujeres;4614502003;15-19;21
Mujeres;4614502003;20-24;18
Mujeres;4614502003;25-29;19
Mujeres;4614502003;30-34;16
Mujeres;4614502003;35-39;26
Mujeres;4614502003;40-44;30
Mujeres;4614502003;45-49;25
Mujeres;4614502003;50-54;31
Mujeres;4614502003;55-59;27
Mujeres;4614502003;60-64;35
Mujeres;4614502003;65-69;24
Mujeres;4614502003;70-74;18
Mujeres;4614502003;75-79;19
Mujeres;4614502003;80-84;15
Mujeres;4614502003;85-89;18
Mujeres;4614502003;90-94;8
Mujeres;4614502003;95-99;1
Mujeres;4614502003;100 y más;0
Mujeres;4614503001;Total;722
Mujeres;4614503001;0-4;22
Mujeres;4614503001;5-9;29
Mujeres;4614503001;10-14;32
Mujeres;4614503001;15-19;53
Mujeres;4614503001;20-24;42
Mujeres;4614503001;25-29;28
Mujeres;4614503001;30-34;37
Mujeres;4614503001;35-39;39
Mujeres;4614503001;40-44;61
Mujeres;4614503001;45-49;55
Mujeres;4614503001;50-54;52
Mujeres;4614503001;55-59;44
Mujeres;4614503001;60-64;53
Mujeres;4614503001;65-69;52
Mujeres;4614503001;70-74;49
Mujeres;4614503001;75-79;35
Mujeres;4614503001;80-84;13
Mujeres;4614503001;85-89;19
Mujeres;4614503001;90-94;6
Mujeres;4614503001;95-99;1
Mujeres;4614503001;100 y más;0
Mujeres;4614503002;Total;583
Mujeres;4614503002;0-4;29
Mujeres;4614503002;5-9;28
Mujeres;4614503002;10-14;19
Mujeres;4614503002;15-19;31
Mujeres;4614503002;20-24;30
Mujeres;4614503002;25-29;29
Mujeres;4614503002;30-34;42
Mujeres;4614503002;35-39;31
Mujeres;4614503002;40-44;41
Mujeres;4614503002;45-49;51
Mujeres;4614503002;50-54;55
Mujeres;4614503002;55-59;48
Mujeres;4614503002;60-64;40
Mujeres;4614503002;65-69;34
Mujeres;4614503002;70-74;27
Mujeres;4614503002;75-79;16
Mujeres;4614503002;80-84;11
Mujeres;4614503002;85-89;10
Mujeres;4614503002;90-94;10
Mujeres;4614503002;95-99;1
Mujeres;4614503002;100 y más;0
Mujeres;4614503003;Total;821
Mujeres;4614503003;0-4;23
Mujeres;4614503003;5-9;36
Mujeres;4614503003;10-14;56
Mujeres;4614503003;15-19;50
Mujeres;4614503003;20-24;54
Mujeres;4614503003;25-29;35
Mujeres;4614503003;30-34;34
Mujeres;4614503003;35-39;47
Mujeres;4614503003;40-44;70
Mujeres;4614503003;45-49;86
Mujeres;4614503003;50-54;61
Mujeres;4614503003;55-59;56
Mujeres;4614503003;60-64;68
Mujeres;4614503003;65-69;41
Mujeres;4614503003;70-74;42
Mujeres;4614503003;75-79;31
Mujeres;4614503003;80-84;17
Mujeres;4614503003;85-89;10
Mujeres;4614503003;90-94;4
Mujeres;4614503003;95-99;0
Mujeres;4614503003;100 y más;0
Mujeres;4614503004;Total;431
Mujeres;4614503004;0-4;12
Mujeres;4614503004;5-9;12
Mujeres;4614503004;10-14;14
Mujeres;4614503004;15-19;19
Mujeres;4614503004;20-24;21
Mujeres;4614503004;25-29;26
Mujeres;4614503004;30-34;27
Mujeres;4614503004;35-39;26
Mujeres;4614503004;40-44;27
Mujeres;4614503004;45-49;30
Mujeres;4614503004;50-54;36
Mujeres;4614503004;55-59;33
Mujeres;4614503004;60-64;26
Mujeres;4614503004;65-69;28
Mujeres;4614503004;70-74;21
Mujeres;4614503004;75-79;27
Mujeres;4614503004;80-84;18
Mujeres;4614503004;85-89;19
Mujeres;4614503004;90-94;9
Mujeres;4614503004;95-99;0
Mujeres;4614503004;100 y más;0
Mujeres;4614503005;Total;1.257
Mujeres;4614503005;0-4;72
Mujeres;4614503005;5-9;96
Mujeres;4614503005;10-14;97
Mujeres;4614503005;15-19;72
Mujeres;4614503005;20-24;50
Mujeres;4614503005;25-29;62
Mujeres;4614503005;30-34;66
Mujeres;4614503005;35-39;116
Mujeres;4614503005;40-44;146
Mujeres;4614503005;45-49;125
Mujeres;4614503005;50-54;101
Mujeres;4614503005;55-59;79
Mujeres;4614503005;60-64;56
Mujeres;4614503005;65-69;47
Mujeres;4614503005;70-74;27
Mujeres;4614503005;75-79;21
Mujeres;4614503005;80-84;11
Mujeres;4614503005;85-89;12
Mujeres;4614503005;90-94;1
Mujeres;4614503005;95-99;0
Mujeres;4614503005;100 y más;0
Mujeres;4614504001;Total;1.230
Mujeres;4614504001;0-4;42
Mujeres;4614504001;5-9;45
Mujeres;4614504001;10-14;59
Mujeres;4614504001;15-19;66
Mujeres;4614504001;20-24;59
Mujeres;4614504001;25-29;79
Mujeres;4614504001;30-34;68
Mujeres;4614504001;35-39;62
Mujeres;4614504001;40-44;90
Mujeres;4614504001;45-49;80
Mujeres;4614504001;50-54;106
Mujeres;4614504001;55-59;102
Mujeres;4614504001;60-64;86
Mujeres;4614504001;65-69;69
Mujeres;4614504001;70-74;80
Mujeres;4614504001;75-79;54
Mujeres;4614504001;80-84;34
Mujeres;4614504001;85-89;41
Mujeres;4614504001;90-94;6
Mujeres;4614504001;95-99;2
Mujeres;4614504001;100 y más;0
Mujeres;4614504002;Total;925
Mujeres;4614504002;0-4;29
Mujeres;4614504002;5-9;27
Mujeres;4614504002;10-14;31
Mujeres;4614504002;15-19;35
Mujeres;4614504002;20-24;43
Mujeres;4614504002;25-29;40
Mujeres;4614504002;30-34;60
Mujeres;4614504002;35-39;52
Mujeres;4614504002;40-44;73
Mujeres;4614504002;45-49;61
Mujeres;4614504002;50-54;56
Mujeres;4614504002;55-59;67
Mujeres;4614504002;60-64;71
Mujeres;4614504002;65-69;80
Mujeres;4614504002;70-74;56
Mujeres;4614504002;75-79;63
Mujeres;4614504002;80-84;36
Mujeres;4614504002;85-89;33
Mujeres;4614504002;90-94;9
Mujeres;4614504002;95-99;2
Mujeres;4614504002;100 y más;1
Mujeres;4614504003;Total;551
Mujeres;4614504003;0-4;14
Mujeres;4614504003;5-9;20
Mujeres;4614504003;10-14;25
Mujeres;4614504003;15-19;19
Mujeres;4614504003;20-24;25
Mujeres;4614504003;25-29;39
Mujeres;4614504003;30-34;25
Mujeres;4614504003;35-39;28
Mujeres;4614504003;40-44;40
Mujeres;4614504003;45-49;34
Mujeres;4614504003;50-54;41
Mujeres;4614504003;55-59;51
Mujeres;4614504003;60-64;26
Mujeres;4614504003;65-69;35
Mujeres;4614504003;70-74;31
Mujeres;4614504003;75-79;33
Mujeres;4614504003;80-84;24
Mujeres;4614504003;85-89;28
Mujeres;4614504003;90-94;8
Mujeres;4614504003;95-99;3
Mujeres;4614504003;100 y más;2
Mujeres;4614504004;Total;926
Mujeres;4614504004;0-4;24
Mujeres;4614504004;5-9;34
Mujeres;4614504004;10-14;42
Mujeres;4614504004;15-19;52
Mujeres;4614504004;20-24;60
Mujeres;4614504004;25-29;55
Mujeres;4614504004;30-34;60
Mujeres;4614504004;35-39;51
Mujeres;4614504004;40-44;60
Mujeres;4614504004;45-49;82
Mujeres;4614504004;50-54;73
Mujeres;4614504004;55-59;76
Mujeres;4614504004;60-64;73
Mujeres;4614504004;65-69;63
Mujeres;4614504004;70-74;36
Mujeres;4614504004;75-79;37
Mujeres;4614504004;80-84;20
Mujeres;4614504004;85-89;14
Mujeres;4614504004;90-94;12
Mujeres;4614504004;95-99;2
Mujeres;4614504004;100 y más;0
Mujeres;4614504005;Total;757
Mujeres;4614504005;0-4;23
Mujeres;4614504005;5-9;29
Mujeres;4614504005;10-14;36
Mujeres;4614504005;15-19;50
Mujeres;4614504005;20-24;35
Mujeres;4614504005;25-29;52
Mujeres;4614504005;30-34;36
Mujeres;4614504005;35-39;37
Mujeres;4614504005;40-44;69
Mujeres;4614504005;45-49;78
Mujeres;4614504005;50-54;89
